crime_id,month,category,lat,lon,street,outcome,is_atmosphere,district
8bf3f29a08544a0962e7020001dc6b6f5b735d27e0ff2d90e0921ed2908092cd,2024-03,violent-crime,50.826583,-0.165643,On or near St John's Place,Unable to prosecute suspect,True,hove
f7ae91d8f083b169e336d51de2a03bfa309b7b06e8e454561b0c15c9a53e5405,2024-03,violent-crime,50.837872,-0.158951,On or near Greyfriars,Investigation complete; no suspect identified,True,other
59443e0ba0d005ffb5199a496a338908593292155fa2079fe8384b59e8337a09,2024-03,violent-crime,50.82477,-0.164777,On or near Adelaide Crescent,Unable to prosecute suspect,True,other
e259dc127cab42c0bae4545f0455e7cbfbed96c25328e283ded113f68089cb09,2024-03,violent-crime,50.826774,-0.158948,On or near Farm Road,Unable to prosecute suspect,True,other
eaadf6e87457886501a2673eaafb1d517592bfa9f61bcc26e6ebc182cc7b9fbc,2024-03,violent-crime,50.839208,-0.10808,On or near Ghyllside,Unable to prosecute suspect,True,other
49a8b14570abe165bcc21d55a4eececd6595b6b017dd2887fe35f5bfc71a0791,2024-03,violent-crime,50.825531,-0.105438,On or near Fletching Close,Unable to prosecute suspect,True,other
4c324f951f104e9c940a08c30d30b080e229eb1dfab1dac0a31c6915f7df55f5,2024-03,violent-crime,50.835803,-0.144731,On or near Dyke Road Drive,Unable to prosecute suspect,True,other
2fcc188f4572472f56a7c14a3ff9224a8fc08c28737e30d936d152b9c2136c4a,2024-03,violent-crime,50.832966,-0.119182,On or near Totland Road,Unable to prosecute suspect,True,other
de755d58fa6908e5f0ca8b1b194a3a6875638c9619e8f74d2f5e6df7d9fb4190,2024-03,violent-crime,50.82113,-0.135431,On or near Supermarket,Investigation complete; no suspect identified,True,kemptown
52abef0e9e31f293467a698a8db40d053522de5d4f4ee1264b8e64be698167d0,2024-03,violent-crime,50.82477,-0.164777,On or near Adelaide Crescent,Unable to prosecute suspect,True,other
0f58208524d46bedc84ba9342d7f6761232e5b5e58d990c167a10371b6a1a40a,2024-03,violent-crime,50.826956,-0.117364,On or near Queensway,Unable to prosecute suspect,True,other
44ad0c5718104f85df68dece592d6dcdc88e2179e8cb799fc585316a2a1f6cb2,2024-03,violent-crime,50.828655,-0.1522,On or near Windlesham Road,Unable to prosecute suspect,True,other
8572e6d3253402886553b370851c1388a1d111274db71b27bb16bd46b64a61e3,2024-03,violent-crime,50.821071,-0.14523,On or near Nightclub,Unable to prosecute suspect,True,the_lanes
75aa9f97e8792bce7bcf5fb46d3cf9dbcdd4b0e04834b631c661a745350f6c6a,2024-03,violent-crime,50.825414,-0.155991,On or near Supermarket,Court result unavailable,True,other
d85e6e4b1061a62ee87b96361aec277d66f2d306872941777a826ecc7122aab4,2024-03,violent-crime,50.823533,-0.153623,On or near Sillwood Street,Investigation complete; no suspect identified,True,other
8716d6e6b8e162bfc501eb8e7b8bdcecf626f59b825b1fef453be45c457c65ba,2024-03,violent-crime,50.821874,-0.145993,On or near Russell Road,Court result unavailable,True,the_lanes
bc6c7aa1e8cbcb34569de2a940454713aaa314986867572eef5e6ba870d459f5,2024-03,violent-crime,50.837477,-0.198749,On or near Florence Avenue,Unable to prosecute suspect,True,other
0eca4820a52e12c38f52e0e0f19fe281aab5dec6732f40dea4e2dc9825d7128f,2024-03,violent-crime,50.828173,-0.163863,On or near Salisbury Road,Unable to prosecute suspect,True,hove
01b9fe44fb9a76005ac6cd988f2f7a715ae242f2c9a3802bfa452983368124e4,2024-03,violent-crime,50.838824,-0.161698,On or near Lloyd Road,Local resolution,True,hove
8a573927cc0e1485340c9fd05db125bc21e296904cc22938c9b5af4c86e8e900,2024-03,violent-crime,50.837086,-0.169563,On or near Hove Park Villas,Unable to prosecute suspect,True,hove
f0c0016285086a34604b54758e2699ce11cee6262822bcd9d5e32d53cfa26f70,2024-03,violent-crime,50.838964,-0.171791,On or near A270,Investigation complete; no suspect identified,True,hove
3c2956ee417b009030ce48ed6b57ff9a9e08d2637ca6ef8024b4a0f80792e95a,2024-03,violent-crime,50.823296,-0.151133,On or near Preston Street,Unable to prosecute suspect,True,other
eb0351562cb93c2aa583f920c6e733d9053890c18a593147429d489b3f32009e,2024-03,violent-crime,50.840981,-0.153659,On or near Miller's Road,Investigation complete; no suspect identified,True,other
36a97d0ca2fc34b95bab675f4ae5e8991a4ae0ec297d489bc8cf883fbaf228d0,2024-03,violent-crime,50.825418,-0.153392,On or near Temple Street,Unable to prosecute suspect,True,other
74a719d20ed1cebd4ebe0a7935e7f695d59ce3ae872fc5f29993ed0dafa60dfe,2024-03,violent-crime,50.825073,-0.152071,On or near Supermarket,Investigation complete; no suspect identified,True,other
09e1ae8aad52e658ba46c4d1633e03a969519d887184a6961eef3bd965c6492c,2024-03,violent-crime,50.829736,-0.173458,On or near George Street,Investigation complete; no suspect identified,True,hove
52103ba0d9780937879382d70a6cb685df02d97bc76bb70ace4195a4233bc5c8,2024-03,violent-crime,50.829779,-0.171581,On or near Hova Villas,Unable to prosecute suspect,True,hove
082519f858dd304d2b2bce5ba3b27da0d92a10c4b2ecb73b02b45ab7345c6ef7,2024-03,violent-crime,50.826874,-0.175642,On or near Seafield Road,Unable to prosecute suspect,True,hove
7fdd6d06c6ae1ce5d32b1bc88c4a5fc4ed8484240abc5fcddcbbcb1e7ced4ba3,2024-03,violent-crime,50.827295,-0.13794,On or near Sydney Street,Investigation complete; no suspect identified,True,north_laine
8f2b1edb21576c0b4a9a183ae5749b21e2fa36c10710e23460b42f111094e8b0,2024-03,violent-crime,50.827295,-0.13794,On or near Sydney Street,Investigation complete; no suspect identified,True,north_laine
7669e6b923969a798c17bf71111c55c54c6cbf436ba6750ceb9a1ea21939de05,2024-03,violent-crime,50.823434,-0.145662,On or near Grenville Street,Investigation complete; no suspect identified,True,the_lanes
f9a1bf201af98a5f7e099533fc1066fb5dd38dfb890c8b785da7a9a4ea1f857e,2024-03,violent-crime,50.828874,-0.180449,On or near Hospital,Unable to prosecute suspect,True,hove
dd519897a9e008ddecfc3e1c429988d8b474671a2139e822eed01a6413ed5673,2024-03,violent-crime,50.819941,-0.133022,On or near Camelford Street,Investigation complete; no suspect identified,True,kemptown
ece6a0e688ba6c86bf625ff17de8a5cb0f8a64f7e4f60ab9e45429d985d594de,2024-03,violent-crime,50.84104,-0.122725,On or near Shopping Area,Further investigation is not in the public interest,True,other
189770b49d589900e3ba594ce887ab579d0500188963d77183328c89b29e3c71,2024-03,violent-crime,50.820709,-0.132154,On or near Supermarket,Unable to prosecute suspect,True,kemptown
1aceaca8c466d84c4bb6b0c4faed46bf4fde6476297a7878d064d04c0b4b6fcb,2024-03,violent-crime,50.827196,-0.140727,On or near Over Street,Unable to prosecute suspect,True,north_laine
dfcd5ca10469820afbcbed4fa45eeadf43f02fc2acaa82af7335bb05f8288a75,2024-03,violent-crime,50.838942,-0.124518,On or near Sports/recreation Area,Unable to prosecute suspect,True,other
0412048f8ea6b19b9c870389687bcef2d56575a97fe8bdebc0fbc8d7ff4e5ded,2024-03,violent-crime,50.825418,-0.153392,On or near Temple Street,Unable to prosecute suspect,True,other
baf84a788a565927d55f1e4e9f86436b33541e2058a3e3bfc3debfb899b02524,2024-03,violent-crime,50.820115,-0.135457,On or near Nightclub,Unable to prosecute suspect,True,kemptown
5a79a80cf98b372fcdcea8c50c7313c5b4780a821745d01e204a836bd6a4f972,2024-03,violent-crime,50.823684,-0.133831,On or near Police Station,Status update unavailable,True,kemptown
a4d27bc3c0f23dbf16e645f54b4e4cc7fad55d11417b49b9909f9d2ffda3cdc6,2024-03,violent-crime,50.829144,-0.141644,On or near Terminus Street,Unable to prosecute suspect,True,north_laine
5c1d672b3c9b6337034a780b5ea50dd0ba085da785a148600d2adc8c7caf49d6,2024-03,violent-crime,50.820136,-0.135087,On or near Nightclub,Unable to prosecute suspect,True,kemptown
911bb39c77997e59be04f3996d53157ace3acaec5851ec5ac47bb12fe4bdea32,2024-03,violent-crime,50.829047,-0.147456,On or near Clifton Road,Investigation complete; no suspect identified,True,other
cc88f2a494e22434f9dda06bc85f840e186f0a795cc43202dd4bce22a0b8e007,2024-03,violent-crime,50.823147,-0.145701,On or near Shopping Area,Investigation complete; no suspect identified,True,the_lanes
6c13b058baa544f90ab703386e95b57c357832428ee9b1a9cbbb78356a4e7c3e,2024-03,violent-crime,50.821071,-0.14523,On or near Nightclub,Local resolution,True,the_lanes
9fd7c1f913555c7b04b6beea2a7dd4565e3f37ad375ec025ce8e76e1340fb099,2024-03,violent-crime,50.823118,-0.141074,On or near North Street,Investigation complete; no suspect identified,True,the_lanes
5376883ceac3daba6aed94bcd519ee9ff0d5b453943428c2ff18e3cf78626e21,2024-03,violent-crime,50.819925,-0.117491,On or near Hospital,Court result unavailable,True,other
5a610fc23181f34e1b7a2879111cd3becfa9f13d4ad557a3221330f2f6ba2d48,2024-03,violent-crime,50.825135,-0.135002,On or near Circus Street,Unable to prosecute suspect,True,other
9248f04da27423b60b4ca3faaf4eae083f43bb95452af3327b474cef9c83b0a1,2024-03,violent-crime,50.837284,-0.121479,On or near Newmarket Terrace,Unable to prosecute suspect,True,other
0af2d34184233b8b15c1836ebf4cee14c8ecadf8293e58828583a2a2d808a1cf,2024-03,violent-crime,50.821756,-0.138259,On or near Theatre/concert Hall,Investigation complete; no suspect identified,True,the_lanes
73f35e5d1af52bdf521ce29e54ad159d522ba9ff960da3cb0c801d7c79a7ab7a,2024-03,violent-crime,50.826787,-0.142746,On or near North Gardens,Investigation complete; no suspect identified,True,north_laine
e586267bdcd613035b46a5baa96d3ee2d6289a0c8b618e69e7d05acd9d00977e,2024-03,violent-crime,50.824224,-0.150671,On or near Stone Street,Unable to prosecute suspect,True,other
18781d40a73fcd677303bebd1e9792e505ad76f6d63a077e44c9b75e70f22673,2024-03,violent-crime,50.842291,-0.129758,On or near Dudley Road,Unable to prosecute suspect,True,other
5e84204657f69bcaf10c9f370fd40db5af3efe6c2acaf93da1b72a2016ee2d67,2024-03,violent-crime,50.826115,-0.142346,On or near Queen's Road,Investigation complete; no suspect identified,True,north_laine
3b9fec143101575f58be3b19b8c4a773c0160a5238ad3d810217daa76c3d27cb,2024-03,violent-crime,50.821805,-0.139962,On or near Brighton Place,Investigation complete; no suspect identified,True,the_lanes
126019466,2024-03,violent-crime,50.83495,-0.171995,Hove (station),Status update unavailable,True,hove
955bc26dabe8383c7a4358bb3f51bb56928682cfa737727ee1c22d38d9b5ff3f,2024-03,violent-crime,50.827196,-0.140727,On or near Over Street,Unable to prosecute suspect,True,north_laine
1347f8a4a3e6cbf281eab055da5ea23b57d64ff6ee1471fe2f5747555846fbc8,2024-03,violent-crime,50.830581,-0.137,On or near Ann Street,Investigation complete; no suspect identified,True,other
0f524228e43d878f567b45c68bb81fa1e5e0cb00f47e448d0e4185984802c1ef,2024-03,violent-crime,50.824844,-0.117449,On or near Craven Road,Unable to prosecute suspect,True,other
2b5e5056d45eb81d27b1be0d1e4791516b99c573cff8c1568c27df73f6f9e968,2024-03,violent-crime,50.819925,-0.117491,On or near Hospital,Unable to prosecute suspect,True,other
d5415c3e77bb70d9fe008e3fcda3eae44d98bb181372ce82ea04e5035d15a2eb,2024-03,violent-crime,50.822232,-0.144176,On or near Boyce's Street,Investigation complete; no suspect identified,True,the_lanes
aca35fd9e039fca3de77a6cfb13c2153dd9e6a53c4b7515bf6269f43f702b833,2024-03,violent-crime,50.819925,-0.117491,On or near Hospital,Unable to prosecute suspect,True,other
c9ef2364428fde99502934d2ba633c709d3ba54d61c456e98f2e9c528784ffc1,2024-03,violent-crime,50.825135,-0.135002,On or near Circus Street,Unable to prosecute suspect,True,other
dbf9697d6df12f63e92b9aae4355472396746134af211f354ea09afc65ce87ea,2024-03,violent-crime,50.837791,-0.116659,On or near Ladysmith Road,Status update unavailable,True,other
38958cb441b6cfd8f87f4c876bb1689e96cd50109d1f46b9b3a95726e203a172,2024-03,violent-crime,50.823208,-0.14391,On or near Cranbourne Sreet,Investigation complete; no suspect identified,True,the_lanes
4c2ee517692c1642af0451958d16fe89554aca49656ceae5771b090b27d384c3,2024-03,violent-crime,50.833079,-0.104536,On or near Lodsworth Close,Unable to prosecute suspect,True,other
3be710e05c71498973c2d1e8c81ae7c6a5d03fe5a47ec611afa04237edb38765,2024-03,violent-crime,50.822232,-0.144176,On or near Boyce's Street,Court result unavailable,True,the_lanes
aedf0d14e324671c41309ad386d935ca70de6c5116300e50e61d4d7ed0955587,2024-03,violent-crime,50.822232,-0.144176,On or near Boyce's Street,Court result unavailable,True,the_lanes
1d0351b9b02c58f0b7ca743ad69ff1017ca43c9578c77b2ef410826daca19c05,2024-03,violent-crime,50.822174,-0.149573,On or near Queensbury Mews,Local resolution,True,other
0a27260154b0334d0659766ff0e0fe3435ada24058bb75765cd3f27a345a1ff1,2024-03,violent-crime,50.819728,-0.128743,On or near Grafton Street,Unable to prosecute suspect,True,kemptown
937787b9fbc7b3f2b55b9bf0c7f35d6ba16cc612faf955c2b8cde70a87b6584f,2024-03,violent-crime,50.828581,-0.130647,On or near Belgrave Street,Unable to prosecute suspect,True,other
b7b0ce6f4fa6b7c66f663c7326abcefc6ec5086d83dfb4a57e127d7d45d6cc32,2024-03,violent-crime,50.823148,-0.139582,On or near New Road,Court result unavailable,True,the_lanes
ead961c91b39c97bfcb70eedab156a97fabfd01ed479f6d052d95fdde8fe2715,2024-03,violent-crime,50.842298,-0.127386,On or near The Linkway,Investigation complete; no suspect identified,True,other
a52849cb05e5ccde4378125971e8fcdc4c9af461b53fe70f82c8ab0649fcb970,2024-03,violent-crime,50.813629,-0.101363,On or near Shopping Area,Court result unavailable,True,other
4fdf7e20f178a862bc6b12042ae8d7b1f4d695ae1c895b2d48f40a49d230bd80,2024-03,violent-crime,50.82113,-0.135431,On or near Supermarket,Unable to prosecute suspect,True,kemptown
a6860f26a215a4f900731fdaf71b5840634e209e26c6519130b4c4be507265db,2024-03,violent-crime,50.828885,-0.115441,On or near Firle Road,Unable to prosecute suspect,True,other
b694ab930c6ce0f936ed3d2322a07b1857824ab73f21b62799f2e417626671f4,2024-03,violent-crime,50.823533,-0.153623,On or near Sillwood Street,Unable to prosecute suspect,True,other
bce46b0eda76bba2b40045f05d311190d6ff542c1af3d680565f55322a7652ad,2024-03,violent-crime,50.819399,-0.132916,On or near Nightclub,Investigation complete; no suspect identified,True,kemptown
626bccee9481ac0f4d4af8503593a5933851f0c734f64d8cb217f48dbe8def1d,2024-03,violent-crime,50.824946,-0.135591,On or near Grand Parade,Unable to prosecute suspect,True,other
657da00fb1e1123ed5c7fa7435a38b84aff6867cfbebe5e26b03d434406203da,2024-03,violent-crime,50.821439,-0.106029,On or near Brede Close,Unable to prosecute suspect,True,other
c958d14eff2bfc16cf8984060300185599f809fce4716cba73b8c6c91d9c66bf,2024-03,violent-crime,50.837463,-0.12481,On or near Petrol Station,Unable to prosecute suspect,True,other
b1c197bd29ee3cdf0dd80a8f7ef3bcd3bec08baae73eb7abf25f3efd0f52d7ce,2024-03,violent-crime,50.821287,-0.131705,On or near Chapel Street,Investigation complete; no suspect identified,True,kemptown
aa184f9a27cdddfe9ad712ec1d6ab3acfdd714bb6534bf2b259b9d57ccdecb19,2024-03,violent-crime,50.833842,-0.177203,On or near Sackville Road,Investigation complete; no suspect identified,True,hove
130f07fa6315921aea3d7cc7c74f492cb81abb0ef549aadb0ddcdd953e022e55,2024-03,violent-crime,50.825869,-0.140425,On or near Foundry Street,Unable to prosecute suspect,True,north_laine
62651fd5d4f43a23d3ea41c17602d4d2ab918f38785262f2cfab98fe7ec41844,2024-03,violent-crime,50.826732,-0.119631,On or near Freshfield Road,Unable to prosecute suspect,True,other
bb93764c3295e0854f06034825e24065e21d4cfe95d2b736db43c48c63e81113,2024-03,violent-crime,50.819701,-0.131002,On or near Rock Place,Unable to prosecute suspect,True,kemptown
2ab8f39957958a7aa40c8280d356ae1fe930cf23bf013f29dde268c1393e2011,2024-03,violent-crime,50.819925,-0.117491,On or near Hospital,Investigation complete; no suspect identified,True,other
91137c6fe6c7560e561ce65ede33c6933a4a1b816f7b449468b3b0298b9ed74d,2024-03,violent-crime,50.838895,-0.132806,On or near Florence Place,Court result unavailable,True,other
9beae68d43c780ea6fbd9d2439c4f448352dc8eb1c3d3972e4a9caf07fa1f2c3,2024-03,violent-crime,50.821541,-0.105088,On or near Hamsey Close,Investigation complete; no suspect identified,True,other
a4e0d87745557c1e3c6ee34205dd0d43b3e9c6b889064ce66c7e0ceeed770834,2024-03,violent-crime,50.838379,-0.105784,On or near Torcross Close,Unable to prosecute suspect,True,other
cb09d0a5a32a78798b94f08cc9b39ab37b664f5508414be48a73c2a4db619ac0,2024-03,violent-crime,50.831628,-0.129403,On or near Hanover Mews,Offender given a caution,True,other
cfe4e65373a3d463e019b9f2f63112351c3d8b7c0c06537e5e9b68952f614071,2024-03,violent-crime,50.828763,-0.174461,On or near Haddington Close,Investigation complete; no suspect identified,True,hove
cb2a693c9b34e3111f9d225617ad332bb9f8961ab71f9bb745d6084354eb7d75,2024-03,violent-crime,50.828258,-0.184194,On or near Westbourne Villas,Unable to prosecute suspect,True,hove
a136fc9a161c08488ecbdf4354526e6e9b824ea6054d0ee258dc38bd0f15af63,2024-03,violent-crime,50.838087,-0.126716,On or near Hollingdean Road,Unable to prosecute suspect,True,other
269e89106bbac11352dc065a2b38097b1fa0aae30b0d4ece4cd2b18bef6327be,2024-03,violent-crime,50.826196,-0.10818,On or near Parking Area,Unable to prosecute suspect,True,other
f82e9c2d3fed6409ea4862bcc1e447a87e2a0b68ff98013667d113e43f5e9c06,2024-03,violent-crime,50.823606,-0.148566,On or near Theatre/concert Hall,Investigation complete; no suspect identified,True,other
415d6f01acce071a2e2a8b52c7dca85e148dcc09c878326be2c3f994896673db,2024-03,violent-crime,50.824108,-0.145607,On or near Shopping Area,Unable to prosecute suspect,True,other
be34eb7a14dc6c9f803c3d933ba9455325e32557c21ca3c1699015b711aef1e2,2024-03,violent-crime,50.820152,-0.143421,On or near Nightclub,Unable to prosecute suspect,True,the_lanes
d901f7bb5f9d8d07bd9c32361503d50c06c96530506fb3a66fe34faf5d937bdb,2024-03,violent-crime,50.829978,-0.16595,On or near Wilbury Road,Unable to prosecute suspect,True,hove
2a995e43ad3a4e854c2f3750eb44dbce818ec641f7fbff718ef4c1262096af2f,2024-03,violent-crime,50.82012,-0.13638,On or near Nightclub,Investigation complete; no suspect identified,True,the_lanes
8f153f9bda836dbabfa8905c32dbb93a91392969809677436b33a5ea9fc12c00,2024-03,violent-crime,50.817099,-0.122403,On or near Madeira Drive,Unable to prosecute suspect,True,kemptown
8cc55469f7be7b636e4deb34a0b87482a7f964c1d41f7ea39c3ebf37fa39ca67,2024-03,violent-crime,50.820324,-0.126093,On or near Upper Bedford Street,Unable to prosecute suspect,True,kemptown
a4110b7116237bc6430493cca0be8567814b9e9b98f15ce3b2c6de9748f4e9bf,2024-03,violent-crime,50.819701,-0.131002,On or near Rock Place,Offender given a caution,True,kemptown
d382c5f37b4da984c7d2aeaac174c06097dec85dcce585bed02a4381559a4d18,2024-03,violent-crime,50.83505,-0.176843,On or near Conway Place,Unable to prosecute suspect,True,hove
74076dc7bf8d01bf742aad95046b4c5c1127963dc9659a987b58df5b2c688747,2024-03,violent-crime,50.816382,-0.115873,On or near Percival Terrace,Unable to prosecute suspect,True,other
f4233d1c41baf9fac2102264bac325ce2439dbc2d901143c9d6dffd0e7741323,2024-03,violent-crime,50.82554,-0.175396,On or near Hove Place,Further investigation is not in the public interest,True,seafront
1eb87e61c2687b0eafc7759309bf3b9d82627ad6bdf86a134a2336894a90f1d9,2024-03,violent-crime,50.823731,-0.157065,On or near Waterloo Street,Unable to prosecute suspect,True,other
40cd0380335997dab62a69ddf587f7554adad931d60e088e006f5e20b401092b,2024-03,violent-crime,50.829923,-0.118452,On or near Clayton Road,Unable to prosecute suspect,True,other
9c7993f851db632373c3d0c51907046d1ae65ece5bd20491a96d1f882b3a7637,2024-03,violent-crime,50.834979,-0.189599,On or near School Road,Unable to prosecute suspect,True,hove
204766f50e518d2fd2e5fb1edbe6c87e300208499a9818fc0579340c398fc6c1,2024-03,violent-crime,50.819701,-0.131002,On or near Rock Place,Further investigation is not in the public interest,True,kemptown
51103cf7c52e23dda7b8c6b8afe86c8a46a62a9dad49a810052ad40296ff12fd,2024-03,violent-crime,50.821023,-0.132653,On or near Ardingly Street,Investigation complete; no suspect identified,True,kemptown
7c41d57273e8fe36a3a5225bdc42c97b94b1494c8b2afd2ef2de4f1179888d2f,2024-03,violent-crime,50.82113,-0.135431,On or near Supermarket,Unable to prosecute suspect,True,kemptown
11de4b9dfb68dd726490e25bc2c5f6d817778c73794e28f6cfe72201dc97c5c8,2024-03,violent-crime,50.821397,-0.134668,On or near George Street,Unable to prosecute suspect,True,kemptown
f6bf046c7bd149bd74ef0cd915588e926b56f3c6e52e6df20fe5073c48f51ef1,2024-03,violent-crime,50.830405,-0.122679,On or near Carlyle Street,Unable to prosecute suspect,True,other
8b86b638dc23f4ccc73f19e4e14d0b54f82389b310912f8ed4b9de37683ea34d,2024-03,violent-crime,50.818614,-0.128234,On or near Charlotte Street,Investigation complete; no suspect identified,True,kemptown
4ce7795e775ee69b5b849a977a8d6585956e9f4ebff0ce0b82cc6e5cac29de24,2024-03,violent-crime,50.832985,-0.145113,On or near Conference/exhibition Centre,Unable to prosecute suspect,True,other
8b4a65289918da63d0a68050910a8f4694f10cb4500010d2043927ae2a455955,2024-03,violent-crime,50.829267,-0.106792,On or near Coolham Drive,Unable to prosecute suspect,True,other
d0c4b70acb5c92984c6e7aed644c4c97f8972575e5274f02c0a6527f5815284f,2024-03,violent-crime,50.812654,-0.10224,On or near Palm Drive,Court result unavailable,True,other
10ac1989ccb923dc2cc3e864029d6f9f3e7071a1109a65f145428c66537401e0,2024-03,violent-crime,50.828761,-0.170357,On or near Police Station,Unable to prosecute suspect,True,hove
914291af15ba6b137f1ef0f2a7189e12ba55a0a149d26cc4006f05bc410e7d1f,2024-03,violent-crime,50.837047,-0.125778,On or near Supermarket,Unable to prosecute suspect,True,other
ab7bca9596083b8d71f23609e2a1be7e427dad8efdad73d6fdc4bf35b810689f,2024-03,violent-crime,50.838195,-0.123375,On or near Bus/coach Station,Unable to prosecute suspect,True,other
8a5f6f9d60e9983a7a5cf07f3d05c1893da95ce859ab569f5f8ec8a376804a18,2024-03,violent-crime,50.837047,-0.125778,On or near Supermarket,Investigation complete; no suspect identified,True,other
a18943e448ecb24f49e9130a5ddfb920464d7a6117c635749aa1f0c0bbf4997c,2024-03,violent-crime,50.839782,-0.176914,On or near Orchard Avenue,Local resolution,True,hove
64bc5a3d01c00d03f17b26a475f08d99eb1b49413a0a3e529e10b9510037e893,2024-03,violent-crime,50.823372,-0.130529,On or near Lennox Street,Action to be taken by another organisation,True,kemptown
97532b443163715270c200eb32c2f81caa2c93d1561f8814adc3f6db67db5b2b,2024-03,violent-crime,50.826215,-0.152026,On or near Montpelier Place,Unable to prosecute suspect,True,other
e0093a8137639ef4005f970ab993d8da90f608ed9b9e65e9bd66ef8af8736894,2024-03,violent-crime,50.839007,-0.119578,On or near Mafeking Road,Offender given a caution,True,other
444dfd61f3eca099dc1e9412ce73a43d491d33f9bf13f0b108675e36d5c8cebf,2024-03,violent-crime,50.834786,-0.149202,On or near Stafford Road,Investigation complete; no suspect identified,True,other
2b0031ed05aced3ce2273b2646e8ecb86052146f6de1f0550b4452e877e73ff6,2024-03,violent-crime,50.828411,-0.132897,On or near Phoenix Rise,Unable to prosecute suspect,True,other
a49c639ccddc819c63f164fe5cc5a15aa5685a3be2e4359aa38eff69858ab9cd,2024-03,violent-crime,50.82591,-0.106104,On or near Crossbush Road,Unable to prosecute suspect,True,other
3080c78accc02b494d96c4ad67930dd522ec00903a91eda07b5af3a49048085b,2024-03,violent-crime,50.820431,-0.128289,On or near Veronica Way,Offender given a caution,True,kemptown
a65c5fb4f272139eae7d5e47f8e12f0ecfb1e349e837d262c1cc1a30147ec73d,2024-03,violent-crime,50.819847,-0.138975,On or near Nightclub,Unable to prosecute suspect,True,the_lanes
2bf1127b1571f4f214f7da1d7bddc14141c65cfc25c182ed23588b914347fada,2024-03,violent-crime,50.830831,-0.18834,On or near Richardson Road,Unable to prosecute suspect,True,hove
fcfb06cb47ade88d91815b831503c04698b268b4dccf84355c3658d26c45606b,2024-03,violent-crime,50.825869,-0.140425,On or near Foundry Street,Court result unavailable,True,north_laine
70e72899afe42c7b6465d17fae57252e452f61b79b912b62775b1955b4e74e08,2024-03,violent-crime,50.834489,-0.178924,On or near Byron Street,Unable to prosecute suspect,True,hove
85d1e4b381946b46f88aaa52aabba01396c724f25312d75cdaff0d2474e7dea5,2024-03,violent-crime,50.823148,-0.139582,On or near New Road,Unable to prosecute suspect,True,the_lanes
3682b8cc53cf37c31ccd79478825f2edf8a7898cd546369b146d77eb40200ff1,2024-03,violent-crime,50.821927,-0.138551,On or near Pavilion Buildings,Unable to prosecute suspect,True,the_lanes
fd9a4442025a2d49d93796fad2b8a74a676c14463ae80b7f641a8e0ff206c1e0,2024-03,violent-crime,50.823684,-0.133831,On or near Police Station,Action to be taken by another organisation,True,kemptown
3512d4cb1763f44d43072b415a0c3d15738dd827e960c01a5de6a20e664a2628,2024-03,violent-crime,50.831462,-0.176273,On or near Shopping Area,Investigation complete; no suspect identified,True,hove
19263aff8914c18071a8fc6727a23bda7075a8a4c5e02b9279134a5306393334,2024-03,violent-crime,50.820632,-0.135167,On or near Charles Street,Unable to prosecute suspect,True,kemptown
b1fcf82ae818c7dc0bbcf33657c1214c88019a2f56ec171f7659acbe12cdcabb,2024-03,violent-crime,50.828575,-0.11852,On or near Glynde Road,Unable to prosecute suspect,True,other
713d4928e47304d9997902c2ecd0abd96c2552005940d3408a6e717ae6d0fd2c,2024-03,violent-crime,50.820292,-0.134187,On or near Madeira Place,Investigation complete; no suspect identified,True,kemptown
0885db8556f42b365a51d8d9c0a746c09f1738de0915c8c34a49033dfddd2779,2024-03,violent-crime,50.842323,-0.130609,On or near Hollingdean Street,Local resolution,True,other
ad2bebebc243c33ccb68977371d55798090c7d4ed5109d37288266526822e1ad,2024-03,violent-crime,50.821541,-0.105088,On or near Hamsey Close,Unable to prosecute suspect,True,other
e4f8d8af497791423dff88a35cb16f440e6e8a2b421652209dfe164cffbcc2d4,2024-03,violent-crime,50.82077,-0.14385,On or near South Street,Unable to prosecute suspect,True,the_lanes
58c310a3bc29f45480aa29957aff75387d8c1ffac41f004938f18f0871f5d349,2024-03,violent-crime,50.824065,-0.104901,On or near Camber Close,Unable to prosecute suspect,True,other
22513645d8e222c0b534001202687ec1337e166d3327cbeaf88d5e0abe62b401,2024-03,violent-crime,50.840506,-0.199257,On or near Wilfrid Road,Unable to prosecute suspect,True,other
bc603314dcd04a0b0e5790c33e02f6ce7e67e1500693c9c6f77087e930d2ddb6,2024-03,violent-crime,50.830613,-0.173778,On or near Haddington Street,Unable to prosecute suspect,True,hove
9de338f0de9662e5978697172f1a634383d2846c4c9f0d7b77aa99c74b886469,2024-03,violent-crime,50.823078,-0.105026,On or near Whitehawk Road,Unable to prosecute suspect,True,other
c9311ef0da72f526210f18325dafbbfd76408bb984a5ba8ce7f1e1d2a8869eae,2024-03,violent-crime,50.824393,-0.146575,On or near Regent Hill,Unable to prosecute suspect,True,other
4c6363d3bca5a77cf23ae03e62c1b06aca6c69c9e3ac2f8059c9d25b029f9ac3,2024-03,violent-crime,50.840648,-0.123191,On or near Supermarket,Local resolution,True,other
6f21082b971ef1c527d9039656648441531ef0ad0abab847e79dd60802de7419,2024-03,violent-crime,50.842952,-0.192785,On or near Moyne Close,Unable to prosecute suspect,True,other
