text_id,source,created_utc,text,district,place_id,place_name,lat,lon,category,sentiment_label,sentiment_score,topic
demo_002546,demo,2025-08-27 05:32:00+00:00,"First time visiting and prices at Lord Nelson are reasonable for what you get, which is rare around here. Also, love the atmosphere in North Laine, it has a character you don't get anywhere else.",north_laine,node/306593798,Lord Nelson,50.828306,-0.1390474,nightlife,pos,0.9989676475524902,atmosphere
demo_003718,demo,2025-08-27 05:48:00+00:00,"Bit of a mixed one: loved Pride, hated the state North Laine was left in the next morning. really solid menu at Truffle World, everything came out fresh and well seasoned.",north_laine,node/13078970069,Truffle World,50.8263101,-0.1423673,food,pos,0.9997385144233704,food
demo_004659,demo,2025-08-27 06:18:00+00:00,"Not sure if it's just me but had brunch at Malo and the portions were generous and properly tasty. Downside is the food at Malo was bland and lukewarm, sent half of it back.",hove,node/13784872007,Malo,50.8329668,-0.1834432,food,neg,-0.996969759464264,food
demo_000597,demo,2025-08-27 06:55:00+00:00,"Been going for years and the Pride parade coming through Seafront had everyone out on the street smiling. Downside is far too crowded in Seafront, lost all the charm it has midweek.",seafront,node/90615655,The Meeting Place,50.8222182,-0.1569902,cafe,neg,-0.9996262788772584,crowds
demo_002632,demo,2025-08-27 10:36:00+00:00,"Been going for years and cheap and cheerful in North Laine, you can still eat well without spending a fortune although North Laine is turning into the same chains you get everywhere.",north_laine,node/12745136607,Yummy Kũrtõs,50.8258328,-0.1398245,cafe,neu,0.9823578596115112,price
demo_006787,demo,2025-08-27 14:17:00+00:00,"Cheap and cheerful in Kemptown, you can still eat well without spending a fortune. surprisingly quiet corner of Kemptown, you can actually have a conversation.",kemptown,way/137725380,Camelford Arms,50.8201153,-0.132818,nightlife,pos,0.9986498951911926,price
demo_007840,demo,2025-08-27 15:36:00+00:00,"Surprisingly quiet corner of North Laine, you can actually have a conversation. Downside is North Laine has lost its character, all the interesting places have closed.",north_laine,node/3693306036,Ikigai Coffee,50.8264505,-0.1423045,cafe,neu,-0.994773805141449,noise
demo_004120,demo,2025-08-27 19:21:00+00:00,"Popped in on the way home, Concorde 2 has such a warm, welcoming vibe, felt at home straight away. Downside is paid tourist prices at Concorde 2 and it really wasn't worth it.",kemptown,way/904480523,Concorde 2,50.8172785,-0.1225314,nightlife,neu,-0.9842398166656494,atmosphere
demo_008534,demo,2025-08-27 20:34:00+00:00,"First time visiting and surprisingly quiet corner of Kemptown, you can actually have a conversation. On top of that, prices at Detroit Club are reasonable for what you get, which is rare around here.",kemptown,node/11886081744,Detroit Club,50.8208037,-0.1345274,food,pos,0.998221218585968,noise
demo_008889,demo,2025-08-27 21:13:00+00:00,"The Lanes was buzzing today in the best way, great energy everywhere, but Harby's Bar and Diner felt soulless and corporate, could be anywhere in the country.",the_lanes,node/2616947684,Harby's Bar and Diner,50.8206137,-0.1443071,nightlife,neu,-0.9745284914970398,atmosphere
demo_002515,demo,2025-08-27 21:26:00+00:00,"Quick update for anyone asking: so much colour and energy in North Laine for Pride, genuinely moving to see and North Laine was busy, about what you'd expect for the time of year.",north_laine,node/6700588467,The Green Dragon,50.8273466,-0.1379873,nightlife,pos,0.996208429336548,crowds
demo_003395,demo,2025-08-27 23:24:00+00:00,"Really solid menu at Hixon Green, everything came out fresh and well seasoned. Also, love the atmosphere in Hove, it has a character you don't get anywhere else.",hove,node/1508789468,Hixon Green,50.8279543,-0.1734401,cafe,pos,0.9997723698616028,food
demo_001072,demo,2025-08-28 04:48:00+00:00,"Love the atmosphere in North Laine, it has a character you don't get anywhere else and Jacob's Bakery+ Cafe manages to be lively without being deafening, which I appreciate.",north_laine,node/11819318104,Jacob's Bakery+ Cafe,50.8261116,-0.1359508,cafe,pos,0.9997223019599916,atmosphere
demo_007520,demo,2025-08-28 05:44:00+00:00,"Not sure if it's just me but loved Pride, hated the state The Lanes was left in the next morning. Also, surprisingly good value at The Mesmerist considering how central The Lanes is.",the_lanes,way/138338952,The Mesmerist,50.8209874,-0.1406325,nightlife,pos,0.9995189905166626,price
demo_005236,demo,2025-08-28 08:15:00+00:00,"Busy but manageable in Seafront, nice to see the place alive again. Also, first proper warm weekend and Seafront was glorious.",seafront,node/1527601347,Belgian Waffles,50.8159667,-0.1369447,food,pos,0.9998618364334106,crowds
demo_002166,demo,2025-08-28 12:25:00+00:00,"To be fair, loved Pride, hated the state North Laine was left in the next morning.",north_laine,node/10902896200,Across the Tracks,50.8268938,-0.1379844,shopping,neu,-0.9445560574531556,unknown
demo_001257,demo,2025-08-28 14:16:00+00:00,"Honestly, Hove was buzzing today in the best way, great energy everywhere.",hove,node/1508776597,Me Me,50.8280202,-0.1742426,shopping,pos,0.9997279047966005,atmosphere
demo_005071,demo,2025-08-28 14:44:00+00:00,"Been going for years and Pride weekend in Seafront was absolutely joyful, best atmosphere of the year. On top of that, Seafront is much like it always was, familiar in a comfortable way.",seafront,way/61636523,David Lloyd Gym,50.8122335,-0.1070254,outdoor,pos,0.9998794794082642,atmosphere
demo_001722,demo,2025-08-28 18:25:00+00:00,"The Urchin has such a warm, welcoming vibe, felt at home straight away. prices at The Urchin are reasonable for what you get, which is rare around here.",hove,node/2929977756,The Urchin,50.8303489,-0.1750629,nightlife,pos,0.9990265369415284,atmosphere
demo_003598,demo,2025-08-28 20:49:00+00:00,"Been going for years and really solid menu at Nuposto, everything came out fresh and well seasoned.",the_lanes,node/4573065450,Nuposto,50.8215063,-0.1446143,food,pos,0.9998531341552734,food
demo_004273,demo,2025-08-28 21:11:00+00:00,"Flour Pot Bakery has such a warm, welcoming vibe, felt at home straight away although waited forty minutes at Flour Pot Bakery before anyone even took our order.",hove,node/5673337811,Flour Pot Bakery,50.8267703,-0.1658361,cafe,pos,0.9992146492004396,atmosphere
demo_008446,demo,2025-08-29 04:27:00+00:00,"Honestly, Hove was busy, about what you'd expect for the time of year. Also, prices at Jenkins are about what you'd expect for Hove these days.",hove,node/6518451670,Jenkins,50.8308828,-0.1729697,shopping,neu,-0.9911592602729796,crowds
demo_001858,demo,2025-08-29 05:05:00+00:00,"Not sure if it's just me but so much colour and energy in Seafront for Pride, genuinely moving to see. Also, there's a proper community feel around FitLab, everyone knows each other.",seafront,node/4947460768,FitLab,50.8252742,-0.1783793,outdoor,pos,0.9996341466903688,unknown
demo_008602,demo,2025-08-29 05:22:00+00:00,"Found some great vintage bits around Beyond Retro, could browse there all day.",north_laine,node/6764042593,Beyond Retro,50.8267425,-0.1379849,shopping,pos,0.9977508187294006,unknown
demo_003483,demo,2025-08-29 08:14:00+00:00,"To be fair, the Pride parade coming through Kemptown had everyone out on the street smiling. prices at My Coffee story are about what you'd expect for Kemptown these days.",kemptown,node/6648426085,My Coffee story,50.8207337,-0.1329367,cafe,pos,0.9978887438774108,unknown
demo_001103,demo,2025-08-29 09:51:00+00:00,"Popped in on the way home, so much colour and energy in The Lanes for Pride, genuinely moving to see. On top of that, The Lanes was busy, about what you'd expect for the time of year.",the_lanes,way/137396837,Waterstones,50.8234702,-0.1438373,shopping,pos,0.9995220899581908,crowds
demo_008559,demo,2025-08-29 11:43:00+00:00,"Phimmada manages to be lively without being deafening, which I appreciate. surprisingly good value at Phimmada considering how central North Laine is.",north_laine,node/1520398801,Phimmada,50.8257291,-0.1389591,shopping,pos,0.9998276233673096,price
demo_008698,demo,2025-08-29 12:25:00+00:00,"To be fair, staff at Moonstone were friendly and attentive without hovering and wandered around Hove for hours, the independent shops and street art make it.",hove,node/1123981132,Moonstone,50.828584,-0.1782021,food,pos,0.998513400554657,service
demo_001307,demo,2025-08-29 13:47:00+00:00,"Surprisingly quiet corner of Kemptown, you can actually have a conversation. On top of that, really solid menu at Sallis Benney Theatre, everything came out fresh and well seasoned.",kemptown,node/1155702188,Sallis Benney Theatre,50.82424,-0.1350903,culture,pos,0.999862551689148,food
demo_000494,demo,2025-08-29 18:50:00+00:00,"Been going for years and the Pride parade coming through Seafront had everyone out on the street smiling. On top of that, watched the gulls over the Seafront for ages, they're part of the character.",seafront,node/1527601378,Victoria's,50.816335,-0.1369833,nightlife,pos,0.9996830224990844,unknown
demo_007054,demo,2025-08-29 18:58:00+00:00,"Not sure if it's just me but Pride was brilliant but Seafront was completely rammed, couldn't get near Glitter Ball.",seafront,node/1527704723,Glitter Ball,50.815119,-0.1367634,nightlife,neg,-0.998778522014618,crowds
demo_006812,demo,2025-08-29 21:35:00+00:00,"North Laine was buzzing today in the best way, great energy everywhere, but another independent shop in North Laine has closed, rents are killing them.",north_laine,node/5155538023,Brighton Chippy,50.8289298,-0.1418012,food,neg,-0.999514937400818,atmosphere
demo_004433,demo,2025-08-30 03:25:00+00:00,"Quick update for anyone asking: Seafront looked properly clean this week, someone's clearly been on it, but gave up on Glitter Ball, queue was out the door and down the street.",seafront,node/1527704723,Glitter Ball,50.815119,-0.1367634,nightlife,neg,-0.9965258240699768,crowds
demo_001288,demo,2025-08-30 07:06:00+00:00,"Quick update for anyone asking: went out in Kemptown, decent enough night, nothing special. On top of that, Kemptown is fine during the day, I'd be more careful late at night.",kemptown,way/1280924388,Drakes,50.8194502,-0.1313846,accommodation,pos,0.9966915845870972,unknown
demo_004153,demo,2025-08-30 10:47:00+00:00,"Honestly, there's a proper community feel around Hove Place, everyone knows each other. On top of that, Hove Place has such a warm, welcoming vibe, felt at home straight away.",hove,node/6518471667,Hove Place,50.8265733,-0.1660307,nightlife,pos,0.9991826415061952,atmosphere
demo_001892,demo,2025-08-30 11:03:00+00:00,"Went last weekend and busy but manageable in The Lanes, nice to see the place alive again. Also, the food at Ben & Jerry's was genuinely excellent, easily the best meal I've had this month.",the_lanes,node/1155409006,Ben & Jerry's,50.8210385,-0.1456571,cafe,pos,0.9998633861541748,food
demo_003268,demo,2025-08-30 21:46:00+00:00,"Honestly, the Pride parade coming through North Laine had everyone out on the street smiling, but paid a lot at Red Fish Art & Coffee for a tiny portion that tasted of nothing.",north_laine,node/6514939784,Red Fish Art & Coffee,50.8279237,-0.1363222,cafe,neg,-0.9986222982406616,food
demo_002526,demo,2025-08-30 21:50:00+00:00,"Went last weekend and Intenso Espresso Bar has such a warm, welcoming vibe, felt at home straight away. That said, gave up on Intenso Espresso Bar, queue was out the door and down the street.",hove,node/13831971643,Intenso Espresso Bar,50.833712,-0.189514,cafe,pos,0.9971178770065308,atmosphere
demo_006467,demo,2025-08-31 02:00:00+00:00,"Bit of a mixed one: Pride weekend in North Laine was absolutely joyful, best atmosphere of the year.",north_laine,node/6509200418,Beelzebab,50.8248394,-0.1431283,food,pos,0.9997705817222596,atmosphere
demo_005519,demo,2025-08-31 02:56:00+00:00,"Not sure if it's just me but standard menu at Jacob's Bakery+ Cafe, does the job if you're hungry.",north_laine,node/11819318104,Jacob's Bakery+ Cafe,50.8261116,-0.1359508,cafe,neu,0.6112284660339355,food
demo_000293,demo,2025-08-31 04:23:00+00:00,Quick update for anyone asking: prices at Bagelman are about what you'd expect for Hove these days.,hove,node/1123981176,Bagelman,50.8277371,-0.1719143,cafe,neu,-0.9914631247520448,unknown
demo_008343,demo,2025-08-31 12:23:00+00:00,"Genuinely lovely service at Joliffes Coffee Shop, they went out of their way to help. On top of that, the food at Joliffes Coffee Shop was genuinely excellent, easily the best meal I've had this month.",north_laine,node/6605640578,Joliffes Coffee Shop,50.8259688,-0.1387348,cafe,pos,0.9998642206192015,food
demo_008900,demo,2025-08-31 14:04:00+00:00,"North Laine was buzzing today in the best way, great energy everywhere and The Bunker has such a warm, welcoming vibe, felt at home straight away.",north_laine,node/6514916349,The Bunker,50.8284069,-0.1389053,shopping,pos,0.9996161460876464,atmosphere
demo_002457,demo,2025-08-31 14:07:00+00:00,Been going for years and ordered the special at Cinderella Hotel and it arrived overcooked and dry and the amount of rubbish left in Hove after the weekend is disgraceful.,hove,node/1508756250,Cinderella Hotel,50.8275703,-0.1761425,accommodation,neg,-0.9997254014015198,cleanliness
demo_000338,demo,2025-08-31 15:29:00+00:00,"Quick update for anyone asking: found some great vintage bits around Iydea, could browse there all day.",north_laine,node/1236331934,Iydea,50.8267377,-0.1384212,cafe,neu,0.886673629283905,unknown
demo_008402,demo,2025-08-31 17:51:00+00:00,"Popped in on the way home, there's a proper community feel around The Poets Ale and Smokehouse, everyone knows each other, but paid tourist prices at The Poets Ale and Smokehouse and it really wasn't worth it.",hove,node/10809379880,The Poets Ale and Smokehouse,50.8341568,-0.1788108,nightlife,neg,-0.999723255634308,unknown
demo_001349,demo,2025-08-31 20:17:00+00:00,"Not sure if it's just me but prices at Harby's Bar and Diner are reasonable for what you get, which is rare around here, but far too crowded in The Lanes, lost all the charm it has midweek.",the_lanes,node/2616947684,Harby's Bar and Diner,50.8206137,-0.1443071,nightlife,neg,-0.9997560381889344,crowds
demo_005800,demo,2025-08-31 21:08:00+00:00,"Been going for years and The Lanes was busy, about what you'd expect for the time of year. Also, prices at Coppa club are about what you'd expect for The Lanes these days.",the_lanes,node/12996175301,Coppa club,50.8221029,-0.1403784,nightlife,neu,-0.9458470940589904,crowds
demo_005916,demo,2025-08-31 22:28:00+00:00,Not sure if it's just me but had brunch at O'Shio and the portions were generous and properly tasty.,north_laine,node/6241385937,O'Shio,50.8282382,-0.1376436,food,pos,0.9998363256454468,food
demo_001540,demo,2025-08-31 23:48:00+00:00,"Went last weekend and Pride was brilliant but The Lanes was completely rammed, couldn't get near Chamuyo.",the_lanes,node/282413494,Chamuyo,50.8214376,-0.1430114,food,neg,-0.99755597114563,crowds
demo_008034,demo,2025-09-01 14:29:00+00:00,"To be fair, there's a proper community feel around Department Flea Market, everyone knows each other.",hove,node/13676286793,Department Flea Market,50.8314843,-0.1761927,shopping,pos,0.9987272620201112,unknown
demo_003784,demo,2025-09-02 02:20:00+00:00,"First time visiting and The Lanes on a sunny afternoon is genuinely one of my favourite places to be. Also, we shared a few small plates at The Little Havana and every single one was delicious.",the_lanes,node/6412500886,The Little Havana,50.8213965,-0.1396544,food,pos,0.999863624572754,food
demo_001158,demo,2025-09-02 10:16:00+00:00,"To be fair, The Lanes smells of stale beer and worse by Sunday morning, but actually found parking near Loaded Food Company without circling for an hour, small miracle.",the_lanes,node/6510663612,Loaded Food Company,50.8233934,-0.1444324,food,neu,-0.9850534796714784,food
demo_000204,demo,2025-09-02 12:57:00+00:00,"Seafront is about as clean as any city centre, which isn't saying much. Also, went to The Bali Brasserie for lunch, food was fine, nothing remarkable either way.",seafront,node/2469884932,The Bali Brasserie,50.8245307,-0.1668924,food,neu,-0.9600679278373718,food
demo_006072,demo,2025-09-02 13:53:00+00:00,Had brunch at Brighton Pier and the portions were generous and properly tasty.,seafront,way/3451897,Brighton Pier,50.8168116,-0.1370422,culture,pos,0.9998668432235718,food
demo_007507,demo,2025-09-02 19:21:00+00:00,Bit of a mixed one: The Lanes smells of stale beer and worse by Sunday morning.,the_lanes,node/11375212390,Antonio Leather,50.8230343,-0.1413881,shopping,neg,-0.9997324347496032,unknown
demo_007889,demo,2025-09-03 05:41:00+00:00,"To be fair, surprisingly good value at Cup+Saucers considering how central Seafront is, but felt a bit dodgy walking through Seafront late, lots of drunk people about.",seafront,way/139322749,Cup+Saucers,50.8155864,-0.1372569,culture,neu,-0.994539439678192,safety
demo_008269,demo,2025-09-03 06:27:00+00:00,"Genuinely lovely service at Fatto a Mano, they went out of their way to help. Also, Fatto a Mano does the best coffee and pastries in North Laine, no contest.",north_laine,node/5639759316,Fatto a Mano,50.8268231,-0.1383906,food,pos,0.999427616596222,service
demo_005330,demo,2025-09-03 06:37:00+00:00,"Not sure if it's just me but Seafront was buzzing today in the best way, great energy everywhere. Also, Seafront looked properly clean this week, someone's clearly been on it.",seafront,node/24343327,Queen Victoria Statue,50.8246296,-0.1692588,culture,pos,0.9979070425033568,atmosphere
demo_001729,demo,2025-09-03 16:10:00+00:00,Quick update for anyone asking: Seafront smells of stale beer and worse by Sunday morning.,seafront,node/1527601376,Toffee Apples,50.8159969,-0.1369404,food,neg,-0.9997147917747498,unknown
demo_000316,demo,2025-09-03 19:30:00+00:00,Went last weekend and staff at Black Doors were friendly and attentive without hovering. Hove on a sunny afternoon is genuinely one of my favourite places to be.,hove,node/1508789476,Black Doors,50.8278431,-0.1726665,nightlife,pos,0.9996997117996216,service
demo_003795,demo,2025-09-03 22:09:00+00:00,"Popped in on the way home, Hove on a sunny afternoon is genuinely one of my favourite places to be. Also, actually found parking near M & B News & Convenience without circling for an hour, small miracle.",hove,node/13831718941,M & B News & Convenience,50.8270822,-0.1795133,shopping,pos,0.9992679953575134,parking
demo_002509,demo,2025-09-04 08:54:00+00:00,"Not sure if it's just me but gorgeous day on the Seafront, sea was calm and the light was perfect, but the atmosphere in Seafront has really gone downhill in the last couple of years.",seafront,way/934674697,Sugardough,50.8249874,-0.1754989,cafe,neg,-0.9969444870948792,atmosphere
demo_006191,demo,2025-09-04 14:57:00+00:00,"The Lanes is much like it always was, familiar in a comfortable way. Also, The Lanes was busy, about what you'd expect for the time of year.",the_lanes,node/4577032985,Flat Iron,50.8225209,-0.1419214,food,pos,0.9987069368362428,crowds
demo_007976,demo,2025-09-04 19:56:00+00:00,First time visiting and surprisingly good value at Krispy Kreme considering how central The Lanes is.,the_lanes,node/7242505300,Krispy Kreme,50.8235749,-0.1452123,food,pos,0.9997746348381042,price
demo_006428,demo,2025-09-05 03:18:00+00:00,"Been going for years and North Laine on a sunny afternoon is genuinely one of my favourite places to be, but way too loud inside Real Patisserie, gave up trying to talk to anyone.",north_laine,node/10793590150,Real Patisserie,50.8287404,-0.1414143,cafe,neu,-0.9938837885856628,noise
demo_001011,demo,2025-09-05 11:08:00+00:00,"Went last weekend and prices at Kipp's Hostel are about what you'd expect for The Lanes these days and standard menu at Kipp's Hostel, does the job if you're hungry.",the_lanes,way/275192436,Kipp's Hostel,50.8232955,-0.1360072,accommodation,neu,0.6296709775924683,food
demo_008995,demo,2025-09-05 15:40:00+00:00,"Bit of a mixed one: standard menu at Franco Manca, does the job if you're hungry. Also, parked in the multi storey for Hove, expensive but at least it exists.",hove,node/1508789467,Franco Manca,50.8279532,-0.1736596,food,neu,0.9312769174575806,food
demo_000878,demo,2025-09-05 21:11:00+00:00,"North Laine on a sunny afternoon is genuinely one of my favourite places to be, but North Laine was absolutely rammed, couldn't move for tourists.",north_laine,node/6511498386,Cafe Italiano,50.8240786,-0.1392238,cafe,neu,-0.9946664571762084,crowds
demo_003660,demo,2025-09-05 23:38:00+00:00,"Been going for years and the prices at Smart Sea View Brighton hotel are getting ridiculous, complete rip off for what it is. Also, paid tourist prices at Smart Sea View Brighton hotel and it really wasn't worth it.",seafront,node/1508670786,Smart Sea View Brighton hotel,50.8252598,-0.1750037,accommodation,neg,-0.9997515082359314,price
demo_003809,demo,2025-09-06 03:23:00+00:00,"Staff at Buon Apetito were friendly and attentive without hovering. On top of that, actually found parking near Buon Apetito without circling for an hour, small miracle.",hove,node/6518471671,Buon Apetito,50.8265537,-0.1645611,food,neu,0.9507871866226196,service
demo_005249,demo,2025-09-06 06:38:00+00:00,"To be fair, love the atmosphere in Seafront, it has a character you don't get anywhere else. Seafront looked properly clean this week, someone's clearly been on it.",seafront,way/936946174,The Sussex,50.8254503,-0.1762254,nightlife,neu,-0.7413198351860046,atmosphere
demo_001410,demo,2025-09-06 14:00:00+00:00,"Standard menu at Bread & Milk, does the job if you're hungry.",north_laine,node/6241385936,Bread & Milk,50.8282874,-0.1379705,cafe,neu,0.9503815174102784,food
demo_005758,demo,2025-09-06 18:48:00+00:00,"Busy but manageable in The Lanes, nice to see the place alive again. That said, The Lanes has lost its character, all the interesting places have closed.",the_lanes,node/90615738,Fortune of War,50.8203555,-0.1445745,nightlife,neu,-0.985691249370575,crowds
demo_006946,demo,2025-09-07 06:50:00+00:00,Been going for years and waited forty minutes at Waterstones before anyone even took our order although surprisingly good value at Waterstones considering how central Hove is.,hove,node/6515376824,Waterstones,50.8292383,-0.1738127,shopping,neu,0.9791964888572692,price
demo_006046,demo,2025-09-07 09:17:00+00:00,"Popped in on the way home, prices at HMV are about what you'd expect for The Lanes these days.",the_lanes,node/13738435332,HMV,50.8229129,-0.1454502,shopping,neu,0.8249379992485046,unknown
demo_001797,demo,2025-09-07 10:20:00+00:00,Paid tourist prices at Queen Victoria Statue and it really wasn't worth it.,seafront,node/24343327,Queen Victoria Statue,50.8246296,-0.1692588,culture,neg,-0.9997451901435852,unknown
demo_006754,demo,2025-09-07 11:27:00+00:00,"First time visiting and went to Donatello for lunch, food was fine, nothing remarkable either way.",the_lanes,node/1343324653,Donatello,50.8217644,-0.1397567,food,neu,0.9420672059059144,food
demo_000103,demo,2025-09-07 13:52:00+00:00,"To be fair, there's a proper community feel around The Atlantic Seafront, everyone knows each other.",kemptown,way/137389443,The Atlantic Seafront,50.8200037,-0.1345086,accommodation,pos,0.9996601343154908,unknown
demo_007356,demo,2025-09-07 18:58:00+00:00,"To be fair, had some antisocial behaviour outside Princes Marine Hotel, police were called.",seafront,way/236761964,Princes Marine Hotel,50.8260386,-0.181904,accommodation,neu,-0.9936425685882568,safety
demo_002957,demo,2025-09-07 21:05:00+00:00,"Been going for years and North Laine gets noisy at weekends, quiet enough midweek. North Laine was busy, about what you'd expect for the time of year.",north_laine,node/6514939781,Lucky Star,50.8280277,-0.1361688,food,neu,-0.9919995665550232,noise
demo_001125,demo,2025-09-07 22:38:00+00:00,"To be fair, seagulls doing seagull things on the Seafront, as always. Also, Seafront is about as clean as any city centre, which isn't saying much.",seafront,node/1508716067,Chippy Chips,50.825109,-0.176464,food,neu,-0.9704589247703552,cleanliness
demo_002704,demo,2025-09-07 22:40:00+00:00,"Bit of a mixed one: went to Whistles for lunch, food was fine, nothing remarkable either way.",the_lanes,node/6203935456,Whistles,50.8228371,-0.1426905,shopping,neu,-0.9841282963752748,food
demo_003905,demo,2025-09-08 00:01:00+00:00,Surprisingly good value at FitLab considering how central Seafront is.,seafront,node/4947460768,FitLab,50.8252742,-0.1783793,outdoor,pos,0.9995344877243042,price
demo_008115,demo,2025-09-08 02:11:00+00:00,Been going for years and staff at Tato & Topping were friendly and attentive without hovering.,the_lanes,node/13684523487,Tato & Topping,50.8233227,-0.1441837,food,pos,0.9991724491119384,service
demo_008038,demo,2025-09-08 06:43:00+00:00,"Honestly, typical changeable weather on the Seafront, four seasons in an afternoon. Also, prices at Galloping Horses are about what you'd expect for Seafront these days.",seafront,way/139322748,Galloping Horses,50.8157287,-0.1372499,culture,neu,0.5684233903884888,unknown
demo_001038,demo,2025-09-08 15:17:00+00:00,"Love the atmosphere in North Laine, it has a character you don't get anywhere else. That said, waited forty minutes at To Be Worn Again before anyone even took our order.",north_laine,node/5639759318,To Be Worn Again,50.8266738,-0.1385724,shopping,neu,-0.872113823890686,atmosphere
demo_002864,demo,2025-09-08 19:51:00+00:00,"Bit of a mixed one: genuinely lovely service at Noodles Soup, they went out of their way to help, but the permit situation in The Lanes is impossible if you have visitors.",the_lanes,node/622204053,Noodles Soup,50.8230485,-0.1439854,food,neu,-0.984812557697296,service
demo_002188,demo,2025-09-08 21:19:00+00:00,"There's a proper community feel around The Kemp, everyone knows each other.",kemptown,node/8739332675,The Kemp,50.8193841,-0.1238457,nightlife,pos,0.9996426105499268,unknown
demo_008023,demo,2025-09-08 23:21:00+00:00,"Went to Upside Down House for lunch, food was fine, nothing remarkable either way.",seafront,way/1156572631,Upside Down House,50.8215296,-0.1521158,culture,neu,0.7594358325004578,food
demo_003760,demo,2025-09-09 02:40:00+00:00,Went last weekend and the amount of rubbish left in Hove after the weekend is disgraceful.,hove,node/13831577439,Fit Box,50.828294,-0.1765745,outdoor,neg,-0.999767243862152,cleanliness
demo_004405,demo,2025-09-09 07:31:00+00:00,"Went last weekend and there's a proper community feel around The Loft, everyone knows each other, but way too loud inside The Loft, gave up trying to talk to anyone.",kemptown,node/9919926196,The Loft,50.8203326,-0.1303102,shopping,neg,-0.997632622718811,noise
demo_005107,demo,2025-09-09 15:34:00+00:00,"Been going for years and typical changeable weather on the Seafront, four seasons in an afternoon and Seafront was busy, about what you'd expect for the time of year.",seafront,way/934674702,Capri Ices,50.8249348,-0.1750872,cafe,neu,-0.9451223015785216,crowds
demo_001060,demo,2025-09-09 16:28:00+00:00,"Popped in on the way home, the food at Woodies was bland and lukewarm, sent half of it back. Also, Woodies felt soulless and corporate, could be anywhere in the country.",the_lanes,node/6203935457,Woodies,50.8228486,-0.143453,shopping,neg,-0.9994621872901917,food
demo_007147,demo,2025-09-10 06:28:00+00:00,"Not sure if it's just me but Hove has lost its character, all the interesting places have closed. got a ticket outside The Stoneham within ten minutes, absolute joke.",hove,way/119246466,The Stoneham,50.8336736,-0.1862904,nightlife,neg,-0.9997639060020448,unknown
demo_003712,demo,2025-09-10 09:26:00+00:00,"Bit of a mixed one: the food at Churchill Palace Hotel was bland and lukewarm, sent half of it back.",the_lanes,node/7020342033,Churchill Palace Hotel,50.8207929,-0.1434287,accommodation,neg,-0.9996680021286012,food
demo_002889,demo,2025-09-10 13:34:00+00:00,"Quick update for anyone asking: the food at Dorset Gardens was genuinely excellent, easily the best meal I've had this month.",kemptown,way/4382383,Dorset Gardens,50.8219306,-0.1338185,outdoor,pos,0.9998233914375304,food
demo_003682,demo,2025-09-10 14:50:00+00:00,Had brunch at The Ginger Pig and the portions were generous and properly tasty.,seafront,way/111835527,The Ginger Pig,50.8261257,-0.1801261,food,pos,0.9998304843902588,food
demo_005214,demo,2025-09-11 01:42:00+00:00,"Went last weekend and Seafront is about as clean as any city centre, which isn't saying much. On top of that, Seafront is much like it always was, familiar in a comfortable way.",seafront,node/1527601364,Palm Court Restaurant,50.8165569,-0.1368677,food,pos,0.9976905584335328,cleanliness
demo_004522,demo,2025-09-11 03:55:00+00:00,"First time visiting and standard menu at Costa, does the job if you're hungry.",hove,node/3801823494,Costa,50.8286203,-0.1765277,cafe,pos,0.9952735304832458,food
demo_003278,demo,2025-09-11 07:16:00+00:00,"First time visiting and standard menu at Davis Park, does the job if you're hungry. On top of that, prices at Davis Park are about what you'd expect for Hove these days.",hove,way/4240550,Davis Park,50.8330907,-0.1919346,outdoor,neu,0.987789750099182,food
demo_007875,demo,2025-09-11 12:11:00+00:00,"Got a ticket outside Mediterraneo within ten minutes, absolute joke although genuinely lovely service at Mediterraneo, they went out of their way to help.",hove,node/13158360266,Mediterraneo,50.8332324,-0.1856658,cafe,neu,-0.7368860244750977,service
demo_007980,demo,2025-09-11 17:22:00+00:00,"Bit of a mixed one: Seafront has lost its character, all the interesting places have closed. Galloping Horses felt soulless and corporate, could be anywhere in the country.",seafront,way/139322748,Galloping Horses,50.8157287,-0.1372499,culture,neg,-0.999514102935791,unknown
demo_008092,demo,2025-09-11 23:02:00+00:00,"Quick update for anyone asking: honestly the meal at Bright News was forgettable, wouldn't order it again, but genuinely lovely service at Bright News, they went out of their way to help.",north_laine,node/1173771365,Bright News,50.8290963,-0.1437431,shopping,neu,0.9936406016349792,food
demo_005786,demo,2025-09-12 05:56:00+00:00,"First time visiting and prices at Kemptown Trading Post are about what you'd expect for Kemptown these days and Kemptown is fine during the day, I'd be more careful late at night.",kemptown,node/8687992079,Kemptown Trading Post,50.8188013,-0.1219863,shopping,pos,0.9974971413612366,unknown
demo_008406,demo,2025-09-12 06:43:00+00:00,"Went last weekend and Kemptown has lost its character, all the interesting places have closed.",kemptown,node/2425787603,Kemp Town Chippy,50.8175939,-0.1180284,food,neg,-0.9996883869171144,unknown
demo_003547,demo,2025-09-12 12:05:00+00:00,"First time visiting and found some great vintage bits around Grind & Slice, could browse there all day although the atmosphere in North Laine has really gone downhill in the last couple of years.",north_laine,node/6515042193,Grind & Slice,50.8280455,-0.1372489,food,neu,-0.954172134399414,atmosphere
