place_id,name,lat,lon,osm_tag,osm_type,category,cuisine,street,housenumber,website,opening_hours,district,n_texts,share_pos,share_neg,mean_score,net_sentiment,net_sentiment_shrunk,confidence
node/12574449033,OFF THE HOOK - Fish and Chips,50.8191417,-0.1319555,amenity,fast_food,food,fish_and_chips,Madeira Drive,11-14,https://offthehook.yhzdigital.agency/,,kemptown,3,0.6666666666666666,0.0,0.33995093901952106,0.6666666666666666,0.3630828114126653,0.375
node/12578481815,Brighton Seafront Art Pieces,50.8214743,-0.1516742,tourism,attraction,culture,,,,,,seafront,31,0.5806451612903226,0.16129032258064516,0.4127926326567127,0.4193548387096775,0.38624062475837007,0.8611111111111112
node/12578597269,Drift,50.8212136,-0.1505481,amenity,bar,nightlife,,,,https://www.driftbarandkitchen.co.uk/,,seafront,28,0.4642857142857143,0.32142857142857145,0.07235878493104662,0.14285714285714285,0.14862613610004008,0.8484848484848485
node/12595659201,Shiraz Persian Restaurant,50.8271324,-0.1672832,amenity,restaurant,food,persian,Church Road,28,https://www.shirazpersianrestaurant.co.uk/,Mo-Su 12:00-22:00,hove,6,0.3333333333333333,0.3333333333333333,0.28514900803565973,0.0,0.08224204466375656,0.5454545454545454
node/12638185021,Peacocks,50.8311811,-0.1728067,shop,clothes,shopping,,Blatchington Road,,,,hove,4,0.5,0.25,0.40585440397262573,0.25,0.21162916570014692,0.4444444444444444
node/12640757559,Flight of the Langoustine,50.8237693,-0.1694794,tourism,artwork,culture,,,,https://hoveplinth.org.uk/flight-of-the-langoustine/,,seafront,26,0.5,0.2692307692307692,0.1536880571108598,0.23076923076923078,0.22273104810649427,0.8387096774193549
node/12672795684,Guild Care,50.8291007,-0.1738895,shop,charity,shopping,,George Street,93-94,,,hove,6,0.16666666666666666,0.3333333333333333,0.31345685323079425,-0.16666666666666666,-0.00866704624533434,0.5454545454545454
node/12721849259,Social Board,50.8209611,-0.1343216,amenity,cafe,cafe,sandwich,St. James's Street,21,https://socialboardbrighton.com/,,kemptown,5,0.4,0.4,0.19917396306991575,0.0,0.09046624913013222,0.5
node/12732060602,The Queery,50.8216145,-0.1343975,shop,books,shopping,,George Street,46,https://thequeery.co.uk,Mo-Su 00:00-18:00,kemptown,8,0.25,0.125,0.005170457065105452,0.125,0.14651249933087096,0.6153846153846154
node/12745136607,Yummy Kũrtõs,50.8258328,-0.1398245,shop,bakery,cafe,,North Road,71,,,north_laine,5,0.2,0.0,0.96255464553833,0.2,0.19046624913013224,0.5
node/12759059953,The Station,50.8357917,-0.1701478,shop,convenience,shopping,,Hove Park Villas,7A,,,hove,4,0.0,0.75,-0.5006965547800064,-0.75,-0.23281527874429753,0.4444444444444444
node/12783536564,Marlborough Place,50.8242794,-0.1371657,tourism,guest_house,accommodation,,,,http://www.marlboroughplace.com,,north_laine,5,0.0,0.2,-0.16200451850891112,-0.2,-0.009533750869867774,0.5
node/12790242301,The Latest Music Bar,50.8204839,-0.1354995,amenity,bar,nightlife,,Manchester Street,14-17,http://thelatest.co.uk/musicbar/,,kemptown,4,0.25,0.25,0.0285335630178451,0.0,0.1005180545890358,0.4444444444444444
node/12805012161,Brighton Beach Hut,50.8216108,-0.1529465,amenity,ice_cream,cafe,,,,,,seafront,23,0.34782608695652173,0.2608695652173913,0.02198053442913553,0.08695652173913043,0.10373794611790436,0.8214285714285714
node/12870015769,Caccia and Tails,50.8249016,-0.1394298,amenity,restaurant,food,,Gardner Street,44-46,https://cacciaandtails.com/,,north_laine,6,0.3333333333333333,0.0,0.5807381172974905,0.3333333333333333,0.2640602264819384,0.5454545454545454
node/12926383428,Youme Sushi,50.8222012,-0.1389221,amenity,restaurant,food,sushi,,,,,the_lanes,7,0.2857142857142857,0.2857142857142857,0.14361345767974854,0.0,0.07538854094177685,0.5833333333333334
node/12989077575,Lost in the Lanes,50.8213544,-0.1405785,amenity,restaurant,food,,Nile Street,10,https://www.lostinthelanes.com/,,the_lanes,10,0.2,0.2,0.1934361934661865,0.0,0.06031083275342149,0.6666666666666666
node/12997916123,Tempest,50.8203065,-0.1443055,amenity,pub,nightlife,,King's Road,159-161,https://www.tempest.pub/,,the_lanes,4,0.75,0.0,0.997131735086441,0.75,0.43385138792236916,0.4444444444444444
node/13050892233,Socktopus,50.8257623,-0.1392663,shop,clothes,shopping,,North Road,76-78,https://socktopus.com/pages/socktopus-brighton,,north_laine,6,0.5,0.3333333333333333,0.002025246620178204,0.16666666666666669,0.17315113557284748,0.5454545454545454
node/13065652898,Naked Chips,50.8287792,-0.1414421,amenity,fast_food,food,fries,,,,,north_laine,5,0.4,0.4,-0.17885704040527345,0.0,0.09046624913013222,0.5
node/13078970068,Sainsbury's Local,50.8268196,-0.1421704,shop,convenience,shopping,,Queen's Road,43-46,https://stores.sainsburys.co.uk/6144/brighton-queens-road-local,07:00-21:00,north_laine,6,0.6666666666666666,0.0,0.7436866362889608,0.6666666666666666,0.4458784083001202,0.5454545454545454
node/13078970069,Truffle World,50.8263101,-0.1423673,shop,deli,food,,,,https://truffleworld.store/,,north_laine,6,0.6666666666666666,0.0,0.985543429851532,0.6666666666666666,0.4458784083001202,0.5454545454545454
node/13078970073,Leya Market,50.8259095,-0.1425961,shop,convenience,shopping,,Queens Road,28,,,north_laine,3,0.6666666666666666,0.0,0.3459220925966899,0.6666666666666666,0.3630828114126653,0.375
node/13078970074,99 Supermarket,50.825762,-0.1426463,shop,convenience,shopping,,Queens Road,26,,,north_laine,4,0.25,0.75,-0.49928243458271027,-0.5,-0.12170416763318641,0.4444444444444444
node/13082852616,"I have great desire, My desire is great",50.8189934,-0.1308759,tourism,artwork,culture,,,,https://www.brighton-hove.gov.uk/libraries-leisure-and-arts/arts-and-culture/public-art-i-have-great-desire-my-desire-great,,kemptown,7,0.2857142857142857,0.14285714285714285,0.36819291966302053,0.14285714285714285,0.1587218742751102,0.5833333333333334
node/13123799862,DANDY,50.8273041,-0.1376839,amenity,cafe,cafe,coffee_shop,Sydney Street,39A,,,north_laine,5,0.6,0.0,0.5844409584999084,0.6,0.3904662491301322,0.5
node/13157129457,Roti King,50.8221319,-0.1415035,amenity,restaurant,food,malaysian,Ship Street,57,https://rotiking.com/location/brighton/,,the_lanes,3,0.0,0.0,0.3782423933347066,0.0,0.11308281141266528,0.375
node/13157789286,Chip Basket,50.8330331,-0.1818607,amenity,fast_food,food,fish_and_chips,Portland Road,75,,,hove,9,0.2222222222222222,0.3333333333333333,-0.11824325720469157,-0.1111111111111111,-0.006809822049905553,0.6428571428571429
node/13157789287,Bodhi Boutique,50.8330413,-0.1819384,shop,clothes,shopping,,Portland Road,77,,,hove,5,0.4,0.0,0.9073179721832275,0.4,0.29046624913013225,0.5
node/13157789289,Mila's Cafe,50.8330586,-0.1820832,amenity,cafe,cafe,,Portland Road,81,,,hove,3,0.6666666666666666,0.0,0.34460703531901044,0.6666666666666666,0.3630828114126653,0.375
node/13157789292,StephieAnn,50.833084,-0.1823004,shop,gift,shopping,,Portland Road,87,https://stephieanndesign.com/,,hove,7,0.2857142857142857,0.14285714285714285,-0.17271544252123153,0.14285714285714285,0.1587218742751102,0.5833333333333334
node/13157789293,Hearth Cafe & Garden,50.8330919,-0.1823742,amenity,cafe,cafe,,Portland Road,89,,,hove,6,0.16666666666666666,0.3333333333333333,-0.3118215501308441,-0.16666666666666666,-0.00866704624533434,0.5454545454545454
node/13157789302,OP3,50.8331568,-0.1828759,leisure,fitness_centre,outdoor,,Portland Road,103,https://www.outperform-365.com/,,hove,7,0.2857142857142857,0.2857142857142857,0.40392201287405827,0.0,0.07538854094177685,0.5833333333333334
node/13158325671,Hove Deli,50.8329564,-0.1812784,shop,deli,food,,Portland Road,65,,,hove,5,0.2,0.0,0.9833256006240845,0.2,0.19046624913013224,0.5
node/13158360262,Tio International,50.8332016,-0.185382,shop,supermarket,shopping,,Portland Road,156-158,,,hove,5,0.6,0.0,0.9452319025993348,0.6,0.3904662491301322,0.5
node/13158360265,Hove Pizza Plaice,50.8332226,-0.1855869,amenity,fast_food,food,pizza,Portland Road,162,https://hovepizza.com/,,hove,5,0.6,0.2,0.28899030685424804,0.39999999999999997,0.2904662491301322,0.5
node/13158360266,Mediterraneo,50.8332324,-0.1856658,amenity,cafe,cafe,,Portland Road,164,,,hove,7,0.2857142857142857,0.2857142857142857,0.17061379977634974,0.0,0.07538854094177685,0.5833333333333334
node/13158376856,Pelicano,50.8335739,-0.1860605,amenity,cafe,cafe,,Portland Road,149,,,hove,6,0.3333333333333333,0.16666666666666666,0.32236652572949726,0.16666666666666666,0.17315113557284748,0.5454545454545454
node/13158376857,Slater's News,50.833562,-0.1859816,shop,convenience,shopping,,Portland Road,147,,,hove,4,0.25,0.25,0.4721592515707016,0.0,0.1005180545890358,0.4444444444444444
node/13158376864,Old Crow,50.833283,-0.1860855,amenity,pub,nightlife,,Portland Road,168,,,hove,6,0.5,0.16666666666666666,0.6579740345478058,0.33333333333333337,0.2640602264819384,0.5454545454545454
node/13158376867,Bluebird Society for the Disabled,50.8333452,-0.1864047,shop,charity,shopping,,Portland Road,176,,,hove,5,0.6,0.2,0.5953358769416809,0.39999999999999997,0.2904662491301322,0.5
node/13158376870,Silver Spoonz,50.8333798,-0.1867236,amenity,cafe,cafe,,Portland Road,184,,,hove,5,0.2,0.4,-0.1486463308334351,-0.2,-0.009533750869867774,0.5
node/13163963837,The Milk Shed,50.8225804,-0.1356915,amenity,cafe,cafe,coffee_shop,Princes Street,9,https://themilkshed.coffee/,,kemptown,7,0.42857142857142855,0.14285714285714285,0.1483111977577209,0.2857142857142857,0.24205520760844354,0.5833333333333334
node/13168815614,Trading Post Coffee Roasters,50.8228744,-0.1417373,amenity,cafe,cafe,coffee_shop,Ship Street,36,https://www.tradingpostcoffee.co.uk/pages/trading-post-coffee-roasters-brighton-ship-street,"Mo-Su 07:30-19:00 open ""shop""; Mo-Fr 07:30-15:30 open ""kitchen""; Sa-Su 07:30-16:00 open ""kitchen""",the_lanes,6,0.5,0.16666666666666666,0.3241780896981557,0.33333333333333337,0.2640602264819384,0.5454545454545454
node/13171229093,Nord,50.8261779,-0.1610836,amenity,cafe,cafe,,Western Road,83,,,hove,3,0.3333333333333333,0.3333333333333333,0.3281130194664001,0.0,0.11308281141266528,0.375
node/13171238483,Salvage,50.8261531,-0.1610137,amenity,cafe,cafe,,Western Road,84,,,hove,7,0.5714285714285714,0.0,0.7188713380268642,0.5714285714285714,0.4087218742751102,0.5833333333333334
node/13171251057,Muse,50.8257234,-0.1599935,shop,clothes,shopping,,Western Road,41,,,hove,7,0.42857142857142855,0.2857142857142857,0.14063304662704468,0.14285714285714285,0.1587218742751102,0.5833333333333334
node/13171251058,Market,50.8257281,-0.1600628,amenity,restaurant,food,spanish,Western Road,42,,,hove,7,0.8571428571428571,0.0,0.9989114659173148,0.8571428571428571,0.5753885409417768,0.5833333333333334
node/13300965501,Happy Maki,50.8247301,-0.1395179,amenity,restaurant,food,japanese,Gardner Street,49,https://www.happymaki.co.uk/,Mo-Su 12:00-20:00,north_laine,5,0.2,0.0,0.12748917341232302,0.2,0.19046624913013224,0.5
node/13446304884,Leonardo Royal Hotel,50.8200994,-0.1407656,tourism,hotel,accommodation,,,,,,the_lanes,5,0.2,0.4,-0.589402973651886,-0.2,-0.009533750869867774,0.5
node/13541192143,Velvet,50.8274198,-0.1695641,shop,clothes,shopping,,Church Road,66-68,,,hove,7,0.42857142857142855,0.2857142857142857,0.39276961769376484,0.14285714285714285,0.1587218742751102,0.5833333333333334
node/13541192162,Ganges Brasserie,50.8276779,-0.1692338,amenity,restaurant,food,,Church Road,93,,,hove,3,0.0,0.3333333333333333,-0.406917671362559,-0.3333333333333333,-0.011917188587334718,0.375
node/13541192163,Istanbul Grill House,50.8276703,-0.1691431,amenity,restaurant,food,kebab;burger;pizza;chicken,Church Road,91,,,hove,5,0.2,0.8,-0.5994894504547119,-0.6000000000000001,-0.2095337508698678,0.5
node/13541192165,Fourth And Church,50.8275644,-0.1706526,amenity,restaurant,food,,Church Road,84,,,hove,10,0.5,0.1,0.019575053453445446,0.4,0.32697749942008814,0.6666666666666666
node/13541192169,Mood,50.8275432,-0.1704934,shop,clothes,shopping,,Church Road,80,,,hove,8,0.5,0.375,0.2475005611777305,0.125,0.14651249933087096,0.6153846153846154
node/13592144796,The Chilli Pickle,50.822319,-0.1407621,amenity,restaurant,food,indian,Meeting House Lane,6 - 8,https://thechillipickle.com,,the_lanes,4,0.5,0.25,0.4984350949525833,0.25,0.21162916570014692,0.4444444444444444
node/13592285143,The Modfather Clothing Company,50.8241337,-0.139415,shop,clothes,shopping,,Church Street,2A,https://modfatherclothing.com/,Mo-Su 10:00-17:00,north_laine,6,0.3333333333333333,0.3333333333333333,-0.32572560509045917,0.0,0.08224204466375656,0.5454545454545454
node/13608460198,Lucy & Yak,50.8257356,-0.1391729,shop,clothes,shopping,,North Road,79-80,https://lucyandyak.com/pages/brighton-north-road-store,,north_laine,5,0.4,0.0,0.9623077273368835,0.4,0.29046624913013225,0.5
node/13638555051,Small Batch Coffee Roasters,50.8339072,-0.1715999,amenity,cafe,cafe,coffee_shop,Goldstone Villas,68-70,,,hove,6,0.16666666666666666,0.3333333333333333,0.32851154605547583,-0.16666666666666666,-0.00866704624533434,0.5454545454545454
node/13638555070,Billie's,50.834594,-0.1713141,amenity,cafe,cafe,breakfast,Goldstone Villas,98,https://billies-cafe.menu-world.com/,,hove,4,0.75,0.0,0.5695765167474747,0.75,0.43385138792236916,0.4444444444444444
node/13638555073,One City,50.8343396,-0.1714218,leisure,fitness_centre,outdoor,,Goldstone Villas,86,,,hove,5,0.8,0.0,0.9832366347312927,0.8,0.49046624913013226,0.5
node/13638555074,Watchmaker's Arms,50.8342877,-0.1714489,amenity,pub,nightlife,,Goldstone Villas,84,,,hove,7,0.2857142857142857,0.0,0.4158392293112619,0.2857142857142857,0.24205520760844354,0.5833333333333334
node/13638555077,Goldstone Organic Food And Wine,50.833625,-0.1716905,shop,convenience,shopping,,Goldstone Villas,,,,hove,8,0.375,0.25,0.011279843747615786,0.125,0.14651249933087096,0.6153846153846154
node/13638555081,Tongue and Groove,50.8344921,-0.1713597,amenity,bar,nightlife,,Goldstone Villas,92,,Wed-Sun,hove,5,0.2,0.0,0.5951043009757996,0.2,0.19046624913013224,0.5
node/13640836058,Seagulls Fish & Chips,50.8351583,-0.1769744,amenity,fast_food,food,,Sackville Road,147,,,hove,7,0.42857142857142855,0.0,0.4590844426836286,0.42857142857142855,0.3253885409417769,0.5833333333333334
node/13640836059,P J Convenience Store,50.8353397,-0.1769975,shop,convenience,shopping,,Sackville Road,155,,,hove,3,0.3333333333333333,0.3333333333333333,-0.3284110228220623,0.0,0.11308281141266528,0.375
node/13665133884,Pizza GoGo,50.8334921,-0.1770252,amenity,fast_food,food,pizza,Sackville Road,101,,,hove,8,0.25,0.125,0.20417878031730652,0.125,0.14651249933087096,0.6153846153846154
node/13675040079,Cafe Ninety7,50.8312637,-0.1735751,amenity,cafe,cafe,,,,,,hove,6,0.5,0.0,0.39670417706171673,0.5,0.3549693173910293,0.5454545454545454
node/13676286787,Sea Horse,50.8316025,-0.1768532,amenity,fast_food,food,fish_and_chips,Blatchington Road,12,,,hove,6,0.5,0.16666666666666666,0.35138290127118427,0.33333333333333337,0.2640602264819384,0.5454545454545454
node/13676286793,Department Flea Market,50.8314843,-0.1761927,amenity,marketplace,shopping,,Blatchington Road,24-26,,,hove,6,0.5,0.5,-0.0008802513281503943,0.0,0.08224204466375656,0.5454545454545454
node/13678320117,Aldi,50.8385629,-0.1802338,shop,supermarket,shopping,,Old Shoreham Road,182,https://www.aldi.co.uk/store-finder/l/hove/182-old-shoreham-road/k214,,hove,5,0.4,0.0,0.9586612820625305,0.4,0.29046624913013225,0.5
node/13684289329,Black Rock Beachcombers: Engineering,50.8159919,-0.1187048,tourism,artwork,culture,,,,,,kemptown,3,0.3333333333333333,0.0,0.7640964786211649,0.3333333333333333,0.2380828114126653,0.375
node/13684486554,Wimpy,50.8228781,-0.1440856,amenity,fast_food,food,burger,West Street,34,,,the_lanes,3,0.6666666666666666,0.3333333333333333,0.3333253463109334,0.3333333333333333,0.2380828114126653,0.375
node/13684523487,Tato & Topping,50.8233227,-0.1441837,amenity,fast_food,food,potato;turkish,,,,,the_lanes,5,0.6,0.2,0.5952790737152099,0.39999999999999997,0.2904662491301322,0.5
node/13684565739,Chilli,50.8210724,-0.1408837,amenity,restaurant,food,thai,Prince Albert Street,6,,,the_lanes,6,0.6666666666666666,0.0,0.6141370932261149,0.6666666666666666,0.4458784083001202,0.5454545454545454
node/13685190070,Tasty Tracks,50.8205153,-0.139419,amenity,fast_food,food,kebab,East Street,15,,,the_lanes,6,0.0,0.16666666666666666,0.2932036022345225,-0.16666666666666666,-0.00866704624533434,0.5454545454545454
node/13685477927,Sabrina's LA Boutique,50.8215641,-0.1396155,shop,clothes,shopping,,Market Street,8,,,the_lanes,5,0.6,0.0,0.5984893321990967,0.6,0.3904662491301322,0.5
node/13688302852,Jungle Berry,50.8216439,-0.1414693,amenity,fast_food,food,juice,Prince Albert Street,13b,,,the_lanes,7,0.0,0.42857142857142855,-0.4060002054486956,-0.42857142857142855,-0.17461145905822315,0.5833333333333334
node/13689282562,Cult Hero,50.8218335,-0.1396125,shop,music,shopping,,Brighton Place,16,,,the_lanes,3,0.3333333333333333,0.6666666666666666,-0.33316512902577716,-0.3333333333333333,-0.011917188587334718,0.375
node/13689282563,Lucky's Vintage Clothing,50.8218207,-0.1395665,shop,clothes,shopping,,Brighton Place,18,,,the_lanes,8,0.625,0.125,0.5112758427858353,0.5,0.37728173010010174,0.6153846153846154
node/13689282565,Detour Vintage,50.8218116,-0.1395314,shop,second_hand,shopping,,Brighton Place,19,,,the_lanes,3,0.0,0.0,-0.9688061277071635,0.0,0.11308281141266528,0.375
node/13689683201,Betty & The Brands,50.8221652,-0.1399848,shop,clothes,shopping,,Hanningtons Lane,6,,,the_lanes,4,0.75,0.25,0.4982061982154846,0.5,0.32274027681125805,0.4444444444444444
node/13689683202,Brass Monkey,50.8221279,-0.1399211,amenity,ice_cream,cafe,,Hanningtons Lane,8,,,the_lanes,11,0.2727272727272727,0.36363636363636365,0.04478204250335693,-0.09090909090909094,-0.005958594293667387,0.6875
node/13689683209,Fair,50.8223396,-0.1401557,shop,clothes,shopping,,Hanningtons Lane,5,https://thefairshop.co.uk/,,the_lanes,4,0.0,0.5,-0.4953169524669647,-0.5,-0.12170416763318641,0.4444444444444444
node/13689784600,Dinner,50.8224742,-0.1406352,shop,gift,shopping,,Meeting House Lane,12,https://dowsedesign.co.uk/collections/dinner,,the_lanes,5,0.2,0.2,-0.4146214842796326,0.0,0.09046624913013222,0.5
node/13738164064,Levi's,50.8231361,-0.1447774,shop,clothes,shopping,,,,,,the_lanes,5,0.0,0.4,-0.5956499576568604,-0.4,-0.10953375086986776,0.5
node/13738164067,Bershka,50.8226919,-0.1450654,shop,clothes,shopping,,,,,,the_lanes,4,0.25,0.25,0.4852110594511032,0.0,0.1005180545890358,0.4444444444444444
node/13738164070,Costa,50.8222979,-0.146213,amenity,cafe,cafe,coffee_shop,,,,,the_lanes,4,0.5,0.0,0.4916204959154129,0.5,0.32274027681125805,0.4444444444444444
node/13738435324,Menkind,50.8221594,-0.1457175,shop,gift,shopping,,,,https://stores.menkind.co.uk/l/brighton/55-churchill-square/4496410,,the_lanes,5,0.8,0.0,0.6329398632049561,0.8,0.49046624913013226,0.5
node/13738435332,HMV,50.8229129,-0.1454502,shop,music,shopping,,,,https://hmv.com/store-finder/hmv-brighton,,the_lanes,5,0.6,0.2,0.5649442195892334,0.39999999999999997,0.2904662491301322,0.5
node/13738435333,Clintons,50.8224266,-0.1463502,shop,gift,shopping,,,,,,the_lanes,5,0.4,0.6,-0.19957790374755863,-0.19999999999999996,-0.009533750869867751,0.5
node/13738523651,Millie's Cookies,50.8234746,-0.1463215,shop,bakery,cafe,,,,,,the_lanes,5,0.6,0.0,0.5027157902717589,0.6,0.3904662491301322,0.5
node/13738523652,Auntie Anne's,50.8233942,-0.1463557,amenity,fast_food,food,pretzel,,,,,the_lanes,3,0.0,0.0,0.17464647690455123,0.0,0.11308281141266528,0.375
node/13784832600,Baba Land,50.8326584,-0.1810977,shop,convenience,shopping,,Portland Road,68,,,hove,4,0.5,0.5,-0.00024372339248657227,0.0,0.1005180545890358,0.4444444444444444
node/13784872007,Malo,50.8329668,-0.1834432,amenity,fast_food,food,argentinian;empanada,Portland Road,120,,,hove,4,0.25,0.25,-0.44441667199134827,0.0,0.1005180545890358,0.4444444444444444
node/13798197958,Eternal of Hove,50.8331005,-0.1844317,shop,clothes,shopping,,Portland Road,138,,,hove,8,0.75,0.0,0.9871584698557854,0.75,0.5311278839462555,0.6153846153846154
node/13831577439,Fit Box,50.828294,-0.1765745,leisure,fitness_centre,outdoor,,Church Road,176B,,,hove,7,0.5714285714285714,0.2857142857142857,0.42241393668310984,0.2857142857142857,0.24205520760844354,0.5833333333333334
node/13831718940,"Sunshine Books, Art & Coffee",50.8271264,-0.1794854,amenity,cafe,cafe,,,4,,,hove,5,0.6,0.4,0.19991720914840697,0.19999999999999996,0.1904662491301322,0.5
node/13831718941,M & B News & Convenience,50.8270822,-0.1795133,shop,convenience,shopping,,,3,,Mo-Su 06:00-23:00,hove,5,0.8,0.2,0.6000574350357055,0.6000000000000001,0.3904662491301323,0.5
node/13831971633,Pizza Hut,50.8340293,-0.1921859,amenity,restaurant,food,pizza,Portland Road,,,,hove,6,0.3333333333333333,0.16666666666666666,0.022765884796778397,0.16666666666666666,0.17315113557284748,0.5454545454545454
node/13831971634,Wings,50.8340117,-0.192022,amenity,fast_food,food,chinese;fish_and_chips,Portland Road,278,,,hove,7,0.2857142857142857,0.14285714285714285,0.45827324049813406,0.14285714285714285,0.1587218742751102,0.5833333333333334
node/13831971639,Sky High Fish Bar,50.8337794,-0.1900634,amenity,fast_food,food,fish_and_chips,Portland Road,246,,,hove,3,0.6666666666666666,0.0,0.33591075738271076,0.6666666666666666,0.3630828114126653,0.375
node/13831971640,Rustico Neapolitan,50.8337644,-0.1899499,amenity,restaurant,food,italian,,,,,hove,5,0.0,0.4,0.19563355445861816,-0.4,-0.10953375086986776,0.5
node/13831971642,Portland Convenience Store,50.8337369,-0.1897309,shop,convenience,shopping,,Portland Road,240,,,hove,5,0.2,0.4,0.15980207920074468,-0.2,-0.009533750869867774,0.5
node/13831971643,Intenso Espresso Bar,50.833712,-0.189514,amenity,cafe,cafe,,Portland Road,236,,,hove,3,0.6666666666666666,0.0,0.990099291006724,0.6666666666666666,0.3630828114126653,0.375
node/13831971647,Samee's Fish Bazaar and Cash & Carry,50.8336351,-0.1888144,shop,supermarket,shopping,,Portland Road,228,,,hove,5,0.4,0.4,0.18856545686721804,0.0,0.09046624913013222,0.5
node/13831971653,Daily Basket,50.8334883,-0.1876184,shop,convenience,shopping,,Portland Road,200,,,hove,5,0.4,0.2,0.18264470100402835,0.2,0.19046624913013224,0.5
node/13831971654,Scotties Cafe,50.8334685,-0.1874396,amenity,cafe,cafe,,Portland Road,194-196,,,hove,9,0.6666666666666666,0.1111111111111111,0.7751626438564725,0.5555555555555556,0.421761606521523,0.6428571428571429
node/13861345441,Londis,50.8270463,-0.1662948,shop,convenience,shopping,,Church Road,14,,,hove,5,0.2,0.2,0.5930615305900574,0.0,0.09046624913013222,0.5
node/13894727746,Hove Tandoori,50.8286519,-0.1770613,amenity,restaurant,food,indian,Church Road,175,,,hove,5,0.4,0.4,0.19810568094253536,0.0,0.09046624913013222,0.5
node/13894727748,Moonlight,50.8286232,-0.1769068,shop,convenience,shopping,,Church Road,171,,,hove,3,0.3333333333333333,0.3333333333333333,-0.33036802212397265,0.0,0.11308281141266528,0.375
way/3451897,Brighton Pier,50.8168116,-0.1370422,tourism,attraction,culture,,,,,,seafront,35,0.4857142857142857,0.14285714285714285,0.3493006706237793,0.34285714285714286,0.32261656228253305,0.875
way/3991712,Pelham Square,50.8278095,-0.1367222,leisure,park,outdoor,,,,,,north_laine,6,0.3333333333333333,0.5,-0.004558781782786052,-0.16666666666666669,-0.00866704624533434,0.5454545454545454
way/4163974,Palmeira Square,50.8266325,-0.163208,leisure,park,outdoor,,,,,,hove,5,0.0,0.4,0.18527556657791136,-0.4,-0.10953375086986776,0.5
way/4164779,Palmeira Square,50.8258063,-0.163602,leisure,park,outdoor,,,,,,hove,4,0.5,0.25,0.49811801314353943,0.25,0.21162916570014692,0.4444444444444444
way/4240550,Davis Park,50.8330907,-0.1919346,leisure,park,outdoor,,,,,,hove,6,0.5,0.0,0.661345104376475,0.5,0.3549693173910293,0.5454545454545454
way/4241522,Museum Gardens,50.8297132,-0.1811374,leisure,park,outdoor,,,,,,hove,8,0.5,0.125,0.007552236318588271,0.375,0.3003586531770248,0.6153846153846154
way/4241553,Stoneham Park,50.8344048,-0.1857203,leisure,park,outdoor,,,,,,hove,5,0.2,0.2,0.5758265972137451,0.0,0.09046624913013222,0.5
way/4382383,Dorset Gardens,50.8219306,-0.1338185,leisure,park,outdoor,,,,,,kemptown,8,0.625,0.125,0.4539037421345711,0.5,0.37728173010010174,0.6153846153846154
way/61636523,David Lloyd Gym,50.8122335,-0.1070254,leisure,sports_centre,outdoor,,,,,,seafront,33,0.3333333333333333,0.3333333333333333,0.08013054276957657,0.0,0.02380690766582427,0.868421052631579
way/96631937,Kash's Beach Café,50.8192685,-0.1367557,amenity,cafe,cafe,,Madeira Drive,,,,the_lanes,3,0.0,0.6666666666666666,-0.3655133843421936,-0.6666666666666666,-0.1369171885873347,0.375
way/96653264,The Seahorse,50.8216162,-0.1525415,amenity,restaurant,food,,King's Road,26 - 28,https://seahorsebrighton.co.uk/,,seafront,34,0.47058823529411764,0.20588235294117646,0.1781365520813886,0.2647058823529412,0.25396570490516207,0.8717948717948718
way/104517229,Prince Regent Swimming Complex,50.8244751,-0.1378026,leisure,fitness_centre,outdoor,,Church Street,,https://www.freedom-leisure.co.uk/centres/prince-regent-swimming-complex/,,north_laine,8,0.25,0.375,-0.24139203876256943,-0.125,-0.007333654515282903,0.6153846153846154
way/104520964,Brighton Dome Studio Theatre,50.8236062,-0.1391253,amenity,theatre,culture,,New Road,,,,the_lanes,5,0.2,0.6,-0.21006860733032223,-0.39999999999999997,-0.10953375086986776,0.5
way/105454994,Theatre Royal,50.8234232,-0.1398564,amenity,theatre,culture,,New Road,11,,,the_lanes,6,0.5,0.16666666666666666,0.010629981756210364,0.33333333333333337,0.2640602264819384,0.5454545454545454
way/111835527,The Ginger Pig,50.8261257,-0.1801261,amenity,restaurant,food,,Hove Street,3,http://thegingerpigpub.com/,,seafront,33,0.30303030303030304,0.30303030303030304,-0.07434598966078325,0.0,0.02380690766582427,0.868421052631579
way/111841758,Yellowave,50.8168503,-0.1225858,leisure,sports_centre,outdoor,,Madeira Drive,299,https://www.yellowave.co.uk/,,kemptown,7,0.42857142857142855,0.2857142857142857,0.422885068825313,0.14285714285714285,0.1587218742751102,0.5833333333333334
way/119246463,The Westbourne,50.8326803,-0.1819403,amenity,pub,nightlife,,Portland Road,90,,,hove,8,0.625,0.25,0.4967661127448082,0.375,0.3003586531770248,0.6153846153846154
way/119246466,The Stoneham,50.8336736,-0.1862904,amenity,pub,nightlife,,Portland Road,153,,,hove,3,0.0,0.6666666666666666,-0.3397135337193807,-0.6666666666666666,-0.1369171885873347,0.375
way/137389398,The Mucky Duck,50.8207608,-0.1356827,amenity,pub,nightlife,thai,Manchester Street,7-9,https://www.themuckyduck.org/,,kemptown,8,0.375,0.375,0.004981093108654008,0.0,0.06958942240779402,0.6153846153846154
